sine, triangle, square, sawtooth
0.2783753647424632, -0.8204081632653062, -1, -0.9102040816326531
0.2824781330576851, -0.817687074829932, -1, -0.9088435374149659
0.2865757406654597, -0.8149659863945579, -1, -0.9074829931972789
0.29066811270493365, -0.8122448979591836, -1, -0.9061224489795918
0.29475517441090415, -0.8095238095238095, -1, -0.9047619047619048
0.2988368511151855, -0.8068027210884354, -1, -0.9034013605442177
0.30291306824797215, -0.8040816326530612, -1, -0.9020408163265307
0.3069837513392022, -0.8013605442176871, -1, -0.9006802721088435
0.3110488260199171, -0.7986394557823129, -1, -0.8993197278911564
0.31510821802362066, -0.7959183673469388, -1, -0.8979591836734694
0.31916185318763596, -0.7931972789115647, -1, -0.8965986394557823
0.32320965745446, -0.7904761904761904, -1, -0.8952380952380953
0.32725155687311674, -0.7877551020408163, -1, -0.8938775510204082
0.3312874776005085, -0.7850340136054421, -1, -0.8925170068027211
0.3353173459027643, -0.782312925170068, -1, -0.891156462585034
0.33934108815658764, -0.7795918367346939, -1, -0.889795918367347
0.3433586308506013, -0.7768707482993198, -1, -0.8884353741496599
0.3473699005866903, -0.7741496598639456, -1, -0.8870748299319728
0.3513748240813427, -0.7714285714285715, -1, -0.8857142857142857
0.3553733281669888, -0.7687074829931972, -1, -0.8843537414965986
0.35936533979333757, -0.7659863945578231, -1, -0.8829931972789116
0.3633507860287115, -0.763265306122449, -1, -0.8816326530612245
0.3673295940613788, -0.7605442176870748, -1, -0.8802721088435375
0.37130169120088363, -0.7578231292517007, -1, -0.8789115646258503
0.37526700487937414, -0.7551020408163265, -1, -0.8775510204081632
0.3792254626529284, -0.7523809523809524, -1, -0.8761904761904762
0.38317699220287776, -0.7496598639455783, -1, -0.8748299319727891
0.38712152133712807, -0.7469387755102042, -1, -0.8734693877551021
0.3910589779914786, -0.7442176870748299, -1, -0.8721088435374149
0.3949892902309386, -0.7414965986394557, -1, -0.8707482993197279
0.39891238625104164, -0.7387755102040816, -1, -0.8693877551020408
0.4028281943791572, -0.7360544217687075, -1, -0.8680272108843538
0.40673664307580015, -0.7333333333333334, -1, -0.8666666666666667
0.4106376609359382, -0.7306122448979592, -1, -0.8653061224489795
0.4145311766902954, -0.727891156462585, -1, -0.8639455782312925
0.41841711920665525, -0.7251700680272108, -1, -0.8625850340136054
0.4222954174911598, -0.7224489795918367, -1, -0.8612244897959184
0.4261660006896064, -0.7197278911564626, -1, -0.8598639455782313
0.4300287980887427, -0.7170068027210884, -1, -0.8585034013605441
0.4338837391175581, -0.7142857142857143, -1, -0.8571428571428572
0.43773075334857325, -0.7115646258503401, -1, -0.85578231292517
0.4415697704991268, -0.708843537414966, -1, -0.854421768707483
0.4454007204326591, -0.7061224489795919, -1, -0.8530612244897959
0.4492235331599939, -0.7034013605442178, -1, -0.8517006802721089
0.45303813884061694, -0.7006802721088435, -1, -0.8503401360544218
0.45684446778395155, -0.6979591836734693, -1, -0.8489795918367347
0.4606424504506323, -0.6952380952380952, -1, -0.8476190476190476
0.46443201745377527, -0.6925170068027211, -1, -0.8462585034013606
0.46821309956024576, -0.689795918367347, -1, -0.8448979591836735
0.47198562769192304, -0.6870748299319728, -1, -0.8435374149659864
0.4757495329269622, -0.6843537414965987, -1, -0.8421768707482993
0.47950474650105385, -0.6816326530612244, -1, -0.8408163265306122
0.48325119980868, -0.6789115646258503, -1, -0.8394557823129252
0.4869888244043672, -0.6761904761904762, -1, -0.8380952380952381
0.49071755200393785, -0.6734693877551021, -1, -0.8367346938775511
0.4944373144857568, -0.6707482993197279, -1, -0.8353741496598639
0.49814804389197626, -0.6680272108843537, -1, -0.8340136054421768
0.5018496724297775, -0.6653061224489796, -1, -0.8326530612244898
0.5055421324726093, -0.6625850340136055, -1, -0.8312925170068027
0.5092253565614231, -0.6598639455782314, -1, -0.8299319727891157
0.5128992774059061, -0.6571428571428571, -1, -0.8285714285714285
0.5165638278857101, -0.6544217687074829, -1, -0.8272108843537415
0.5202189410516774, -0.6517006802721088, -1, -0.8258503401360544
0.5238645501270655, -0.6489795918367347, -1, -0.8244897959183674
0.5275005885087648, -0.6462585034013606, -1, -0.8231292517006803
0.5311269897685175, -0.6435374149659864, -1, -0.8217687074829931
0.5347436876541296, -0.6408163265306123, -1, -0.8204081632653062
0.5383506160906824, -0.638095238095238, -1, -0.819047619047619
0.541947709181739, -0.6353741496598639, -1, -0.817687074829932
0.5455349012105486, -0.6326530612244898, -1, -0.8163265306122449
0.549112126641247, -0.6299319727891157, -1, -0.8149659863945579
0.5526793201200532, -0.6272108843537415, -1, -0.8136054421768708
0.5562364164764648, -0.6244897959183673, -1, -0.8122448979591836
0.5597833507244473, -0.6217687074829932, -1, -0.8108843537414966
0.563320058063622, -0.6190476190476191, -1, -0.8095238095238095
0.5668464738804498, -0.616326530612245, -1, -0.8081632653061225
0.5703625337494118, -0.6136054421768707, -1, -0.8068027210884354
0.5738681734341855, -0.6108843537414965, -1, -0.8054421768707483
0.5773633288888195, -0.6081632653061224, -1, -0.8040816326530612
0.5808479362589029, -0.6054421768707483, -1, -0.8027210884353742
0.5843219318827317, -0.6027210884353742, -1, -0.8013605442176871
0.5877852522924731, -0.6, -1, -0.8
0.5912378342153232, -0.5972789115646259, -1, -0.7986394557823129
0.5946796145746639, -0.5945578231292517, -1, -0.7972789115646258
0.598110530491216, -0.5918367346938775, -1, -0.7959183673469388
0.6015305192841863, -0.5891156462585034, -1, -0.7945578231292517
0.6049395184724145, -0.5863945578231293, -1, -0.7931972789115647
0.6083374657755131, -0.5836734693877551, -1, -0.7918367346938775
0.6117242991150063, -0.5809523809523809, -1, -0.7904761904761904
0.6150999566154639, -0.5782312925170068, -1, -0.7891156462585034
0.6184643766056315, -0.5755102040816327, -1, -0.7877551020408163
0.6218174976195573, -0.5727891156462586, -1, -0.7863945578231293
0.6251592583977151, -0.5700680272108843, -1, -0.7850340136054421
0.6284895978881236, -0.5673469387755101, -1, -0.7836734693877551
0.6318084552474613, -0.564625850340136, -1, -0.782312925170068
0.6351157698421788, -0.5619047619047619, -1, -0.780952380952381
0.6384114812496057, -0.5591836734693878, -1, -0.7795918367346939
0.6416955292590554, -0.5564625850340136, -1, -0.7782312925170067
0.6449678538729242, -0.5537414965986395, -1, -0.7768707482993198
0.6482283953077883, -0.5510204081632653, -1, -0.7755102040816326
0.6514770939954954, -0.5482993197278911, -1, -0.7741496598639456
0.6547138905842529, -0.545578231292517, -1, -0.7727891156462585
0.6579387259397126, -0.5428571428571429, -1, -0.7714285714285715
0.6611515411460512, -0.5401360544217687, -1, -0.7700680272108844
0.6643522775070461, -0.5374149659863945, -1, -0.7687074829931972
0.6675408765471479, -0.5346938775510204, -1, -0.7673469387755102
0.6707172800125492, -0.5319727891156463, -1, -0.7659863945578231
0.6738814298722483, -0.5292517006802722, -1, -0.7646258503401361
0.6770332683191094, -0.5265306122448979, -1, -0.763265306122449
0.6801727377709194, -0.5238095238095238, -1, -0.7619047619047619
0.6832997808714386, -0.5210884353741496, -1, -0.7605442176870748
0.6864143404914503, -0.5183673469387755, -1, -0.7591836734693878
0.6895163597298029, -0.5156462585034014, -1, -0.7578231292517007
0.69260578191445, -0.5129251700680273, -1, -0.7564625850340136
0.6956825506034864, -0.5102040816326531, -1, -0.7551020408163265
0.6987466095861785, -0.5074829931972789, -1, -0.7537414965986394
0.7017979028839914, -0.5047619047619047, -1, -0.7523809523809524
0.7048363747516118, -0.5020408163265306, -1, -0.7510204081632653
0.7078619696779661, -0.4993197278911564, -1, -0.7496598639455783
0.710874632387235, -0.4965986394557823, -1, -0.7482993197278911
0.713874307839863, -0.4938775510204082, -1, -0.7469387755102042
0.7168609412335641, -0.491156462585034, -1, -0.745578231292517
0.719834478004323, -0.4884353741496599, -1, -0.7442176870748299
0.7227948638273916, -0.48571428571428577, -1, -0.7428571428571429
0.7257420446182821, -0.48299319727891155, -1, -0.7414965986394557
0.7286759665337547, -0.48027210884353744, -1, -0.7401360544217688
0.7315965759728014, -0.4775510204081632, -1, -0.7387755102040816
0.7345038195776251, -0.4748299319727891, -1, -0.7374149659863946
0.7373976442346148, -0.472108843537415, -1, -0.7360544217687075
0.7402779970753155, -0.4693877551020408, -1, -0.7346938775510203
0.7431448254773942, -0.4666666666666667, -1, -0.7333333333333334
0.7459980770656014, -0.46394557823129257, -1, -0.7319727891156462
0.7488376997127283, -0.46122448979591835, -1, -0.7306122448979592
0.751663641540558, -0.45850340136054424, -1, -0.7292517006802721
0.7544758509208145, -0.45578231292517, -1, -0.727891156462585
0.7572742764761055, -0.4530612244897959, -1, -0.726530612244898
0.7600588670808607, -0.4503401360544218, -1, -0.7251700680272108
0.7628295718622665, -0.4476190476190476, -1, -0.7238095238095238
0.7655863402011946, -0.4448979591836735, -1, -0.7224489795918367
0.7683291217331277, -0.44217687074829937, -1, -0.7210884353741497
0.7710578663490787, -0.43945578231292515, -1, -0.7197278911564626
0.7737725241965067, -0.43673469387755104, -1, -0.7183673469387755
0.7764730456802278, -0.4340136054421768, -1, -0.7170068027210884
0.7791593814633211, -0.4312925170068027, -1, -0.7156462585034014
0.7818314824680298, -0.4285714285714286, -1, -0.7142857142857143
0.7844892998766583, -0.4258503401360544, -1, -0.7129251700680272
0.7871327851324633, -0.4231292517006803, -1, -0.7115646258503401
0.7897618899405423, -0.42040816326530617, -1, -0.7102040816326531
0.792376566268714, -0.41768707482993195, -1, -0.708843537414966
0.7949767663483976, -0.41496598639455784, -1, -0.7074829931972789
0.7975624426754845, -0.4122448979591836, -1, -0.7061224489795919
0.8001335480112063, -0.4095238095238095, -1, -0.7047619047619047
0.802690035382998, -0.4068027210884354, -1, -0.7034013605442178
0.8052318580853562, -0.4040816326530612, -1, -0.7020408163265306
0.8077589696806924, -0.4013605442176871, -1, -0.7006802721088435
0.8102713240001808, -0.39863945578231297, -1, -0.6993197278911565
0.8127688751446027, -0.39591836734693875, -1, -0.6979591836734693
0.8152515774851845, -0.39319727891156464, -1, -0.6965986394557824
0.8177193856644314, -0.3904761904761904, -1, -0.6952380952380952
0.8201722545969559, -0.3877551020408163, -1, -0.6938775510204082
0.8226101394703019, -0.3850340136054422, -1, -0.6925170068027211
0.825032995745763, -0.382312925170068, -1, -0.6911564625850339
0.8274407791591964, -0.3795918367346939, -1, -0.689795918367347
0.8298334457218316, -0.37687074829931977, -1, -0.6884353741496598
0.8322109517210738, -0.37414965986394555, -1, -0.6870748299319728
0.8345732537213026, -0.37142857142857144, -1, -0.6857142857142857
0.836920308564666, -0.36870748299319733, -1, -0.6843537414965987
0.8392520733718681, -0.3659863945578231, -1, -0.6829931972789116
0.841568505542953, -0.363265306122449, -1, -0.6816326530612244
0.8438695627580832, -0.3605442176870748, -1, -0.6802721088435374
0.846155202978312, -0.3578231292517007, -1, -0.6789115646258503
0.8484253844463525, -0.35510204081632657, -1, -0.6775510204081633
0.8506800656873394, -0.35238095238095235, -1, -0.6761904761904762
0.8529192055095882, -0.34965986394557824, -1, -0.6748299319727891
0.8551427630053461, -0.34693877551020413, -1, -0.6734693877551021
0.8573506975515405, -0.3442176870748299, -1, -0.672108843537415
0.8595429688105207, -0.3414965986394558, -1, -0.6707482993197279
0.861719536730795, -0.3387755102040816, -1, -0.6693877551020408
0.8638803615477624, -0.3360544217687075, -1, -0.6680272108843537
0.8660254037844386, -0.33333333333333337, -1, -0.6666666666666667
0.8681546242521784, -0.33061224489795915, -1, -0.6653061224489796
0.8702679840513903, -0.32789115646258504, -1, -0.6639455782312925
0.8723654445722481, -0.32517006802721093, -1, -0.6625850340136055
0.8744469674953956, -0.3224489795918367, -1, -0.6612244897959183
0.8765125147926477, -0.3197278911564626, -1, -0.6598639455782314
0.8785620487276838, -0.3170068027210884, -1, -0.6585034013605442
0.880595531856738, -0.3142857142857143, -1, -0.6571428571428571
0.8826129270292835, -0.31156462585034017, -1, -0.6557823129251701
0.8846141973887105, -0.30884353741496595, -1, -0.6544217687074829
0.886599306373, -0.30612244897959184, -1, -0.653061224489796
0.888568217715392, -0.30340136054421774, -1, -0.6517006802721088
0.8905208954450474, -0.3006802721088435, -1, -0.6503401360544218
0.8924573038877058, -0.2979591836734694, -1, -0.6489795918367347
0.8943774076663368, -0.2952380952380952, -1, -0.6476190476190475
0.8962811717017867, -0.2925170068027211, -1, -0.6462585034013606
0.898168561213419, -0.28979591836734697, -1, -0.6448979591836734
0.9000395417197503, -0.28707482993197275, -1, -0.6435374149659864
0.9018940790390796, -0.28435374149659864, -1, -0.6421768707482993
0.9037321392901134, -0.28163265306122454, -1, -0.6408163265306123
0.9055536888925844, -0.2789115646258503, -1, -0.6394557823129252
0.9073586945678648, -0.2761904761904762, -1, -0.638095238095238
0.9091471233395749, -0.273469387755102, -1, -0.636734693877551
0.9109189425341849, -0.2707482993197279, -1, -0.6353741496598639
0.9126741197816122, -0.2680272108843538, -1, -0.6340136054421769
0.9144126230158124, -0.26530612244897955, -1, -0.6326530612244898
0.916134420475366, -0.26258503401360545, -1, -0.6312925170068027
0.9178394807040574, -0.25986394557823134, -1, -0.6299319727891157
0.9195277725514506, -0.2571428571428571, -1, -0.6285714285714286
0.9211992651734581, -0.254421768707483, -1, -0.6272108843537415
0.9228539280329038, -0.2517006802721088, -1, -0.6258503401360545
0.9244917309000816, -0.24897959183673468, -1, -0.6244897959183673
0.9261126438533075, -0.24625850340136057, -1, -0.6231292517006803
0.9277166372794663, -0.24353741496598635, -1, -0.6217687074829932
0.929303681874552, -0.24081632653061225, -1, -0.6204081632653061
0.9308737486442041, -0.23809523809523814, -1, -0.6190476190476191
0.9324268089042369, -0.23537414965986392, -1, -0.6176870748299319
0.9339628342811631, -0.2326530612244898, -1, -0.616326530612245
0.935481796712713, -0.2299319727891157, -1, -0.6149659863945578
0.9369836684483465, -0.22721088435374148, -1, -0.6136054421768707
0.9384684220497604, -0.22448979591836737, -1, -0.6122448979591837
0.9399360303913897, -0.22176870748299315, -1, -0.6108843537414965
0.9413864666609031, -0.21904761904761905, -1, -0.6095238095238096
0.9428197043596929, -0.21632653061224494, -1, -0.6081632653061224
0.9442357173033588, -0.21360544217687072, -1, -0.6068027210884354
0.9456344796221867, -0.2108843537414966, -1, -0.6054421768707483
0.9470159657616212, -0.2081632653061225, -1, -0.6040816326530613
0.9483801504827324, -0.20544217687074828, -1, -0.6027210884353742
0.949727008862677, -0.20272108843537417, -1, -0.601360544217687
0.9510565162951535, -0.19999999999999996, -1, -0.6
0.9523686484908522, -0.19727891156462585, -1, -0.5986394557823129
0.9536633814778983, -0.19455782312925174, -1, -0.5972789115646259
0.9549406916022904, -0.19183673469387752, -1, -0.5959183673469388
0.9562005555283325, -0.1891156462585034, -1, -0.5945578231292517
0.9574429502390599, -0.1863945578231293, -1, -0.5931972789115647
0.9586678530366606, -0.18367346938775508, -1, -0.5918367346938775
0.9598752415428891, -0.18095238095238098, -1, -0.5904761904761905
0.9610650936994755, -0.17823129251700676, -1, -0.5891156462585034
0.9622373877685287, -0.17551020408163265, -1, -0.5877551020408163
0.9633921023329338, -0.17278911564625854, -1, -0.5863945578231293
0.9645292162967424, -0.17006802721088432, -1, -0.5850340136054422
0.9656487088855589, -0.1673469387755102, -1, -0.5836734693877551
0.9667505596469195, -0.1646258503401361, -1, -0.582312925170068
0.9678347484506664, -0.16190476190476188, -1, -0.5809523809523809
0.9689012554893153, -0.15918367346938778, -1, -0.5795918367346939
0.9699500612784168, -0.15646258503401356, -1, -0.5782312925170068
0.9709811466569132, -0.15374149659863945, -1, -0.5768707482993197
0.9719944927874878, -0.15102040816326534, -1, -0.5755102040816327
0.97299008115691, -0.14829931972789112, -1, -0.5741496598639455
0.9739678935763724, -0.145578231292517, -1, -0.5727891156462586
0.9749279121818236, -0.1428571428571429, -1, -0.5714285714285714
0.975870119434295, -0.14013605442176869, -1, -0.5700680272108843
0.9767944981202205, -0.13741496598639458, -1, -0.5687074829931973
0.9777010313517515, -0.13469387755102036, -1, -0.5673469387755101
0.978589702567065, -0.13197278911564625, -1, -0.5659863945578232
0.9794604955306667, -0.12925170068027214, -1, -0.564625850340136
0.9803133943336871, -0.12653061224489792, -1, -0.563265306122449
0.9811483833941727, -0.12380952380952381, -1, -0.5619047619047619
0.9819654474573696, -0.1210884353741497, -1, -0.5605442176870749
0.9827645715960038, -0.11836734693877549, -1, -0.5591836734693878
0.9835457412105527, -0.11564625850340138, -1, -0.5578231292517006
0.9843089420295119, -0.11292517006802716, -1, -0.5564625850340136
0.9850541601096567, -0.11020408163265305, -1, -0.5551020408163265
0.9857813818362959, -0.10748299319727894, -1, -0.5537414965986395
0.9864905939235215, -0.10476190476190472, -1, -0.5523809523809524
0.9871817834144501, -0.10204081632653061, -1, -0.5510204081632653
0.9878549376814613, -0.0993197278911565, -1, -0.5496598639455783
0.9885100444264268, -0.09659863945578229, -1, -0.5482993197278911
0.9891470916809362, -0.09387755102040818, -1, -0.5469387755102041
0.9897660678065152, -0.09115646258503396, -1, -0.545578231292517
0.990366961494838, -0.08843537414965985, -1, -0.5442176870748299
0.9909497617679347, -0.08571428571428574, -1, -0.5428571428571429
0.9915144579783908, -0.08299319727891152, -1, -0.5414965986394558
0.9920610398095425, -0.08027210884353742, -1, -0.5401360544217687
0.9925894972756649, -0.07755102040816331, -1, -0.5387755102040817
0.9930998207221545, -0.07482993197278909, -1, -0.5374149659863945
0.9935920008257055, -0.07210884353741498, -1, -0.5360544217687075
0.9940660285944802, -0.06938775510204087, -1, -0.5346938775510204
0.9945218953682733, -0.06666666666666665, -1, -0.5333333333333333
0.99495959281867, -0.06394557823129254, -1, -0.5319727891156463
0.9953791129491982, -0.061224489795918324, -1, -0.5306122448979591
0.9957804480954747, -0.058503401360544216, -1, -0.5292517006802722
0.9961635909253452, -0.05578231292517011, -1, -0.527891156462585
0.9965285344390182, -0.05306122448979589, -1, -0.5265306122448979
0.9968752719691927, -0.05034013605442178, -1, -0.5251700680272109
0.9972037971811801, -0.04761904761904767, -1, -0.5238095238095238
0.9975141040730205, -0.04489795918367345, -1, -0.5224489795918368
0.9978061869755916, -0.042176870748299344, -1, -0.5210884353741496
0.9980800405527124, -0.039455782312925125, -1, -0.5197278911564626
0.998335659801241, -0.03673469387755102, -1, -0.5183673469387755
0.9985730400511657, -0.03401360544217691, -1, -0.5170068027210885
0.9987921769656906, -0.03129251700680269, -1, -0.5156462585034014
0.9989930665413146, -0.02857142857142858, -1, -0.5142857142857142
0.9991757051079049, -0.025850340136054473, -1, -0.5129251700680273
0.9993400893287633, -0.023129251700680253, -1, -0.5115646258503401
0.9994862162006879, -0.020408163265306145, -1, -0.5102040816326531
0.9996140830540277, -0.017687074829931926, -1, -0.508843537414966
0.9997236875527314, -0.014965986394557818, -1, -0.5074829931972789
0.99981502769439, -0.01224489795918371, -1, -0.5061224489795919
0.9998881018102734, -0.00952380952380949, -1, -0.5047619047619047
0.999942908565361, -0.006802721088435382, -1, -0.5034013605442177
0.999979446958366, -0.004081632653061273, -1, -0.5020408163265306
0.9999977163217537, -0.0013605442176870541, -1, -0.5006802721088435
0.9999977163217537, 0.0013605442176871652, -1, -0.4993197278911564
0.999979446958366, 0.004081632653061273, -1, -0.49795918367346936
0.999942908565361, 0.006802721088435382, -1, -0.4965986394557823
0.9998881018102734, 0.00952380952380949, -1, -0.49523809523809526
0.99981502769439, 0.012244897959183598, -1, -0.4938775510204082
0.9997236875527314, 0.014965986394557929, -1, -0.49251700680272104
0.9996140830540277, 0.017687074829932037, -1, -0.491156462585034
0.9994862162006879, 0.020408163265306145, -1, -0.4897959183673469
0.9993400893287633, 0.023129251700680253, -1, -0.4884353741496599
0.9991757051079049, 0.02585034013605436, -1, -0.4870748299319728
0.9989930665413147, 0.02857142857142847, -1, -0.48571428571428577
0.9987921769656906, 0.0312925170068028, -1, -0.4843537414965986
0.9985730400511657, 0.03401360544217691, -1, -0.48299319727891155
0.998335659801241, 0.03673469387755102, -1, -0.4816326530612245
0.9980800405527124, 0.039455782312925125, -1, -0.48027210884353744
0.9978061869755916, 0.04217687074829923, -1, -0.4789115646258504
0.9975141040730205, 0.044897959183673564, -1, -0.4775510204081632
0.9972037971811801, 0.04761904761904767, -1, -0.47619047619047616
0.9968752719691927, 0.05034013605442178, -1, -0.4748299319727891
0.9965285344390182, 0.05306122448979589, -1, -0.47346938775510206
0.9961635909253453, 0.05578231292517, -1, -0.472108843537415
0.9957804480954747, 0.05850340136054433, -1, -0.47074829931972784
0.9953791129491982, 0.061224489795918435, -1, -0.4693877551020408
0.99495959281867, 0.06394557823129254, -1, -0.46802721088435373
0.9945218953682734, 0.06666666666666665, -1, -0.4666666666666667
0.9940660285944802, 0.06938775510204076, -1, -0.4653061224489796
0.9935920008257056, 0.07210884353741487, -1, -0.46394557823129257
0.9930998207221545, 0.0748299319727892, -1, -0.4625850340136054
0.9925894972756649, 0.07755102040816331, -1, -0.46122448979591835
0.9920610398095426, 0.08027210884353742, -1, -0.4598639455782313
0.9915144579783909, 0.08299319727891152, -1, -0.45850340136054424
0.9909497617679348, 0.08571428571428563, -1, -0.4571428571428572
0.990366961494838, 0.08843537414965996, -1, -0.45578231292517
0.9897660678065152, 0.09115646258503407, -1, -0.45442176870748296
0.9891470916809362, 0.09387755102040818, -1, -0.4530612244897959
0.9885100444264268, 0.09659863945578229, -1, -0.45170068027210886
0.9878549376814613, 0.0993197278911564, -1, -0.4503401360544218
0.9871817834144502, 0.1020408163265305, -1, -0.44897959183673475
0.9864905939235215, 0.10476190476190483, -1, -0.4476190476190476
0.985781381836296, 0.10748299319727894, -1, -0.44625850340136053
0.9850541601096567, 0.11020408163265305, -1, -0.4448979591836735
0.9843089420295119, 0.11292517006802716, -1, -0.4435374149659864
0.9835457412105527, 0.11564625850340127, -1, -0.44217687074829937
0.9827645715960038, 0.1183673469387756, -1, -0.4408163265306122
0.9819654474573697, 0.1210884353741497, -1, -0.43945578231292515
0.9811483833941727, 0.12380952380952381, -1, -0.4380952380952381
0.9803133943336872, 0.12653061224489792, -1, -0.43673469387755104
0.9794604955306667, 0.12925170068027203, -1, -0.435374149659864
0.978589702567065, 0.13197278911564636, -1, -0.4340136054421768
0.9777010313517515, 0.13469387755102047, -1, -0.43265306122448977
0.9767944981202205, 0.13741496598639458, -1, -0.4312925170068027
0.975870119434295, 0.14013605442176869, -1, -0.42993197278911566
0.9749279121818236, 0.1428571428571428, -1, -0.4285714285714286
0.9739678935763724, 0.1455782312925169, -1, -0.42721088435374155
0.9729900811569101, 0.14829931972789123, -1, -0.4258503401360544
0.971994492787488, 0.15102040816326534, -1, -0.42448979591836733
0.9709811466569132, 0.15374149659863945, -1, -0.4231292517006803
0.9699500612784169, 0.15646258503401356, -1, -0.4217687074829932
0.9689012554893153, 0.15918367346938767, -1, -0.42040816326530617
0.9678347484506665, 0.161904761904762, -1, -0.419047619047619
0.9667505596469196, 0.1646258503401361, -1, -0.41768707482993195
0.9656487088855589, 0.1673469387755102, -1, -0.4163265306122449
0.9645292162967425, 0.17006802721088432, -1, -0.41496598639455784
0.9633921023329338, 0.17278911564625843, -1, -0.4136054421768708
0.9622373877685289, 0.17551020408163276, -1, -0.4122448979591836
0.9610650936994755, 0.17823129251700687, -1, -0.41088435374149657
0.9598752415428891, 0.18095238095238098, -1, -0.4095238095238095
0.9586678530366607, 0.18367346938775508, -1, -0.40816326530612246
0.95744295023906, 0.1863945578231292, -1, -0.4068027210884354
0.9562005555283325, 0.1891156462585033, -1, -0.40544217687074835
0.9549406916022904, 0.19183673469387763, -1, -0.4040816326530612
0.9536633814778984, 0.19455782312925174, -1, -0.40272108843537413
0.9523686484908522, 0.19727891156462585, -1, -0.4013605442176871
